78.46.227.8 - - [22/Jan/2018:12:15:17 +0000] "GET /i/default_sheild.png HTTP/1.1" 200 4013 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:17 +0000] "GET /i/background4.jpg HTTP/1.1" 200 24246 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:29 +0000] "GET /s.css HTTP/1.1" 200 8843 "http://www.bet-esport.com/so-youre-looking-to-bet-money-on-esports/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:38 +0000] "GET /i/lol_300.png HTTP/1.1" 200 13855 "http://www.bet-esport.com/tournaments/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:38 +0000] "GET /i/dota_300.png HTTP/1.1" 200 3058 "http://www.bet-esport.com/tournaments/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:38 +0000] "GET /i/csgo_300.png HTTP/1.1" 200 2230 "http://www.bet-esport.com/tournaments/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:38 +0000] "GET /i/other-header.jpg HTTP/1.1" 200 33144 "http://www.bet-esport.com/tournaments/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
5.45.207.12 - - [22/Jan/2018:12:29:14 +0000] "GET /i/logos/200/bpro.png HTTP/1.1" 200 33076 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
66.249.79.1 - - [22/Jan/2018:12:33:56 +0000] "GET /css/font-awesome.min.css HTTP/1.1" 200 6604 "http://www.bet-esport.com/match/bet-tyloo-vs-mvp-pk-3-sets-01-22-2018/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
186.50.36.59 - - [22/Jan/2018:13:29:17 +0000] "GET /s.css HTTP/1.1" 200 8843 "http://www.bet-esport.com/test-new-look/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
